"Sulfameth/Trimethoprim"	"BACT10I"	"586"
"Sulfameth/Trimethoprim"	"BACT10I"	"600"
"Sulfameth/Trimethoprim"	"BACT10I"	"615"
"Sulfameth/Trimethoprim"	"BACT10I"	"640"
"Sulfameth/Trimethoprim"	"BACT10I"	"650"
"Sulfameth/Trimethoprim"	"BACT10I"	"700"
"Sulfameth/Trimethoprim"	"BACT10I"	"750"
"Sulfameth/Trimethoprim"	"BACT10I"	"80"
"Sulfameth/Trimethoprim"	"BACT10I"	"800"
"Sulfameth/Trimethoprim"	"BACT10I"	"960"
"Sulfameth/Trimethoprim"	"BACT20L"	"1"
"Sulfameth/Trimethoprim"	"BACT20L"	"10"
"Sulfameth/Trimethoprim"	"BACT20L"	"20"
"Sulfameth/Trimethoprim"	"BACT20L"	"360"
"Sulfameth/Trimethoprim"	"BACT20L"	"40"
"Sulfameth/Trimethoprim"	"BACT20L"	"60"
"Sulfameth/Trimethoprim"	"BACTDS"	"1"
"Sulfameth/Trimethoprim"	"BACTDS"	"10"
"Sulfameth/Trimethoprim"	"BACTDS"	"20"
"Sulfameth/Trimethoprim"	"BACTSS"	"1"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"160"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"200"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"220"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"250"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"270"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"275"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"300"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"320"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"330"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"340"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"350"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"360"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"375"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"400"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"440"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"450"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"460"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"500"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"540"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"600"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"650"
"Sulfamethoxazole-Trimethoprim"	"BACT10I"	"80"
"Sulfamethoxazole/Trimethoprim"	"BACTNEO"	"6"
"Sulfamethoxazole/Trimethoprim"	"BACTNEO"	"8"
"Sulfamylon"	"MAFE5"	"1"
"Sulfamylon"	"MAFE8.5C"	"1"
"Sulfasalazine EC"	"SULF500EC"	"1000"
"Sulfasalazine EC"	"SULF500EC"	"500"
"Sulfasalazine"	"SULF500"	"1000"
"Sulfasalazine"	"SULF500"	"1500"
"Sulfasalazine"	"SULF500"	"500"
"Sulfasalazine"	"SULF500EC"	"1000"
"Sulfasalazine"	"SULF500EC"	"500"
"Sulfazine EC"	"SULF500EC"	"1000"
"Sulfinpyrazone"	"SULF100"	"200"
"Sulfinpyrazone"	"SULF200"	"200"
"Sulindac"	"SULI150"	"150"
"Sulindac"	"SULI150"	"300"
"Sulindac"	"SULI200"	"200"
"Sumatriptan Succinate"	"SUMA25"	"100"
"Sumatriptan Succinate"	"SUMA25"	"25"
"Sumatriptan Succinate"	"SUMA25"	"25-50"
"Sumatriptan Succinate"	"SUMA25"	"50"
"Sumatriptan Succinate"	"SUMA50"	"100"
"Sumatriptan Succinate"	"SUMA50"	"25"
"Sumatriptan Succinate"	"SUMA50"	"50"
"Sumatriptan Succinate"	"SUMA6V"	"3"
"Sumatriptan Succinate"	"SUMA6V"	"6"
"Sunitinib"		"50"
"Sunitinib"	"SUNI50"	"50"
"Sunol-cH36 Study Drug (*IND*)"	"SUNOLIND"	"1"
"Surgicel"		"1"
"Sutent"		"50"
"Symbicort 160-4.5"		"1"
"Symbicort 160-4.5mcg"		"2"
"Symbicort"		"0"
"Symbicort"		"1"
"Symbicort"		"160-4.5"
"Symbicort"		"2"
"Symbicort"	"SYMB80/4.5IH"	"1"
"Symbicort"	"SYMB80/4.5IH"	"2"
"Symbicort"	"SYMB80/4.5IH"	"80-4.5"
"Symlin"		"120"
"Synarel nasal spray"		"200"
"Synarel"		"1"
"Synthroid"		"150"
"Syringe (0.9% Sodium Chloride)"	"NS20SYR"	"10"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"0.1"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.2"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.25"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.3"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.4"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.5"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"1.6"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"10"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"16"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"18"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2.1"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2.2"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2.3"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2.4"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"2.5"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"3"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"3.5"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"4"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"40"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"5"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"50"
"Syringe (0.9% Sodium Chloride)"	"SYRINGENS"	"60"
"Syringe (0.9% Sodium Chloride)"	"SYRNS5ML"	"10"
"Syringe (0.9% Sodium Chloride)"	"SYRNS5ML"	"4"
"Syringe (0.9% Sodium Chloride)"	"SYRNS5ML"	"5"
"Syringe (0.9% Sodium Chloride)"	"SYRNS5ML"	"5.5"
"Syringe (0.9% Sodium Chloride)"	"SYRNS5ML"	"6"
"Syringe (Chemo)"	"CHEMOSYR"	"0.1"
"Syringe (Chemo)"	"CHEMOSYR"	"0.2"
"Syringe (Chemo)"	"CHEMOSYR"	"0.3"
"Syringe (Chemo)"	"CHEMOSYR"	"0.36"
"Syringe (Chemo)"	"CHEMOSYR"	"0.4"
"Syringe (Chemo)"	"CHEMOSYR"	"0.48"
"Syringe (Chemo)"	"CHEMOSYR"	"0.5"
"Syringe (Chemo)"	"CHEMOSYR"	"0.6"
"Syringe (Chemo)"	"CHEMOSYR"	"0.75"
"Syringe (Chemo)"	"CHEMOSYR"	"0.88"
"Syringe (Chemo)"	"CHEMOSYR"	"0.882"
"Syringe (Chemo)"	"CHEMOSYR"	"0.9"
"Syringe (Chemo)"	"CHEMOSYR"	"1"
"Syringe (Chemo)"	"CHEMOSYR"	"1.2"
"Syringe (Chemo)"	"CHEMOSYR"	"1.4"
"Syringe (Chemo)"	"CHEMOSYR"	"1.5"
"Syringe (Chemo)"	"CHEMOSYR"	"1.6"
"Syringe (Chemo)"	"CHEMOSYR"	"1.7"
"Syringe (Chemo)"	"CHEMOSYR"	"1.8"
"Syringe (Chemo)"	"CHEMOSYR"	"1.9"
"Syringe (Chemo)"	"CHEMOSYR"	"10"
"Syringe (Chemo)"	"CHEMOSYR"	"10.5"
"Syringe (Chemo)"	"CHEMOSYR"	"100"
"Syringe (Chemo)"	"CHEMOSYR"	"11"
"Syringe (Chemo)"	"CHEMOSYR"	"11.5"
"Syringe (Chemo)"	"CHEMOSYR"	"12"
"Syringe (Chemo)"	"CHEMOSYR"	"12.5"
"Syringe (Chemo)"	"CHEMOSYR"	"13"
"Syringe (Chemo)"	"CHEMOSYR"	"13.2"
"Syringe (Chemo)"	"CHEMOSYR"	"14"
"Syringe (Chemo)"	"CHEMOSYR"	"15"
"Syringe (Chemo)"	"CHEMOSYR"	"15.2"
"Syringe (Chemo)"	"CHEMOSYR"	"16"
"Syringe (Chemo)"	"CHEMOSYR"	"16.6"
"Syringe (Chemo)"	"CHEMOSYR"	"17"
"Syringe (Chemo)"	"CHEMOSYR"	"17.5"
"Syringe (Chemo)"	"CHEMOSYR"	"18"
"Syringe (Chemo)"	"CHEMOSYR"	"19"
"Syringe (Chemo)"	"CHEMOSYR"	"19.2"
"Syringe (Chemo)"	"CHEMOSYR"	"2"
"Syringe (Chemo)"	"CHEMOSYR"	"2.1"
"Syringe (Chemo)"	"CHEMOSYR"	"2.2"
"Syringe (Chemo)"	"CHEMOSYR"	"2.3"
"Syringe (Chemo)"	"CHEMOSYR"	"2.4"
"Syringe (Chemo)"	"CHEMOSYR"	"2.6"
"Syringe (Chemo)"	"CHEMOSYR"	"2.7"
"Syringe (Chemo)"	"CHEMOSYR"	"2.9"
"Syringe (Chemo)"	"CHEMOSYR"	"20"
"Syringe (Chemo)"	"CHEMOSYR"	"21"
"Syringe (Chemo)"	"CHEMOSYR"	"22"
"Syringe (Chemo)"	"CHEMOSYR"	"22.5"
"Syringe (Chemo)"	"CHEMOSYR"	"23"
"Syringe (Chemo)"	"CHEMOSYR"	"23.5"
"Syringe (Chemo)"	"CHEMOSYR"	"24"
"Syringe (Chemo)"	"CHEMOSYR"	"25"
"Syringe (Chemo)"	"CHEMOSYR"	"25.5"
"Syringe (Chemo)"	"CHEMOSYR"	"26"
"Syringe (Chemo)"	"CHEMOSYR"	"27"
"Syringe (Chemo)"	"CHEMOSYR"	"27.5"
"Syringe (Chemo)"	"CHEMOSYR"	"28"
"Syringe (Chemo)"	"CHEMOSYR"	"28.5"
"Syringe (Chemo)"	"CHEMOSYR"	"29"
"Syringe (Chemo)"	"CHEMOSYR"	"3"
"Syringe (Chemo)"	"CHEMOSYR"	"3.36"
"Syringe (Chemo)"	"CHEMOSYR"	"3.6"
"Syringe (Chemo)"	"CHEMOSYR"	"30"
"Syringe (Chemo)"	"CHEMOSYR"	"31"
"Syringe (Chemo)"	"CHEMOSYR"	"32.5"
"Syringe (Chemo)"	"CHEMOSYR"	"33"
"Syringe (Chemo)"	"CHEMOSYR"	"34"
"Syringe (Chemo)"	"CHEMOSYR"	"35"
"Syringe (Chemo)"	"CHEMOSYR"	"36"
"Syringe (Chemo)"	"CHEMOSYR"	"37.5"
"Syringe (Chemo)"	"CHEMOSYR"	"38"
"Syringe (Chemo)"	"CHEMOSYR"	"39"
"Syringe (Chemo)"	"CHEMOSYR"	"4"
"Syringe (Chemo)"	"CHEMOSYR"	"4.4"
"Syringe (Chemo)"	"CHEMOSYR"	"4.8"
"Syringe (Chemo)"	"CHEMOSYR"	"40"
"Syringe (Chemo)"	"CHEMOSYR"	"41.5"
"Syringe (Chemo)"	"CHEMOSYR"	"42.5"
"Syringe (Chemo)"	"CHEMOSYR"	"43"
"Syringe (Chemo)"	"CHEMOSYR"	"43.5"
"Syringe (Chemo)"	"CHEMOSYR"	"44"
"Syringe (Chemo)"	"CHEMOSYR"	"45"
"Syringe (Chemo)"	"CHEMOSYR"	"47"
"Syringe (Chemo)"	"CHEMOSYR"	"47.5"
"Syringe (Chemo)"	"CHEMOSYR"	"48"
"Syringe (Chemo)"	"CHEMOSYR"	"5"
"Syringe (Chemo)"	"CHEMOSYR"	"5.5"
"Syringe (Chemo)"	"CHEMOSYR"	"5.6"
"Syringe (Chemo)"	"CHEMOSYR"	"5.7"
"Syringe (Chemo)"	"CHEMOSYR"	"50"
"Syringe (Chemo)"	"CHEMOSYR"	"54.5"
"Syringe (Chemo)"	"CHEMOSYR"	"6"
"Syringe (Chemo)"	"CHEMOSYR"	"62.5"
"Syringe (Chemo)"	"CHEMOSYR"	"7"
"Syringe (Chemo)"	"CHEMOSYR"	"9.6"
"Syringe (IV Room)"	"SYRG1"	"0"
"Syringe (IV Room)"	"SYRG1"	"0.03"
"Syringe (IV Room)"	"SYRG1"	"0.1"
"Syringe (IV Room)"	"SYRG1"	"0.14"
"Syringe (IV Room)"	"SYRG1"	"0.2"
"Syringe (IV Room)"	"SYRG1"	"0.24"
"Syringe (IV Room)"	"SYRG1"	"0.25"
"Syringe (IV Room)"	"SYRG1"	"0.28"
"Syringe (IV Room)"	"SYRG1"	"0.3"
"Syringe (IV Room)"	"SYRG1"	"0.34"
"Syringe (IV Room)"	"SYRG1"	"0.35"
"Syringe (IV Room)"	"SYRG1"	"0.4"
"Syringe (IV Room)"	"SYRG1"	"0.5"
"Syringe (IV Room)"	"SYRG1"	"0.6"
"Syringe (IV Room)"	"SYRG1"	"0.8"
"Syringe (IV Room)"	"SYRG1"	"1"
"Syringe (IV Room)"	"SYRG1"	"1.25"
"Syringe (IV Room)"	"SYRG1"	"1.5"
"Syringe (IV Room)"	"SYRG1"	"1.56"
"Syringe (IV Room)"	"SYRG1"	"1.6"
"Syringe (IV Room)"	"SYRG1"	"1.9"
"Syringe (IV Room)"	"SYRG1"	"10"
"Syringe (IV Room)"	"SYRG1"	"100"
"Syringe (IV Room)"	"SYRG1"	"2"
"Syringe (IV Room)"	"SYRG1"	"2.25"
"Syringe (IV Room)"	"SYRG1"	"2.4"
"Syringe (IV Room)"	"SYRG1"	"2.5"
"Syringe (IV Room)"	"SYRG1"	"20"
"Syringe (IV Room)"	"SYRG1"	"3"
"Syringe (IV Room)"	"SYRG1"	"3.5"
"Syringe (IV Room)"	"SYRG1"	"30"
"Syringe (IV Room)"	"SYRG1"	"300"
"Syringe (IV Room)"	"SYRG1"	"4"
"Syringe (IV Room)"	"SYRG1"	"4.5"
"Syringe (IV Room)"	"SYRG1"	"40"
"Syringe (IV Room)"	"SYRG1"	"5"
"Syringe (IV Room)"	"SYRG1"	"5.4"
"Syringe (IV Room)"	"SYRG1"	"50"
"Syringe (IV Room)"	"SYRG1"	"6"
"Syringe (IV Room)"	"SYRG1"	"6.8"
"Syringe (IV Room)"	"SYRG1"	"60"
"Syringe (IV Room)"	"SYRG1"	"7"
"Syringe (IV Room)"	"SYRG1"	"7.5"
"Syringe (IV Room)"	"SYRG1"	"8"
"Syringe (IV Room)"	"SYRG1"	"9"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"1"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"10"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"15"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"2.5"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"20"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"5"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"60"
"Syringe (Intraperitoneal)"	"SYRIP10I"	"8.8"
"Syringe (Intrapleural)"	"SYRPL"	"1"
"Syringe (Intrapleural)"	"SYRPL"	"10"
"Syringe (Intrapleural)"	"SYRPL"	"100"
"Syringe (Intrapleural)"	"SYRPL"	"2"
"Syringe (Intrapleural)"	"SYRPL"	"30"
"Syringe (Intrapleural)"	"SYRPL"	"40"
"Syringe (Intrapleural)"	"SYRPL"	"50"
"Syringe (Intrapleural)"	"SYRPL"	"60"
"Syringe (Intrathecal)"	"SYRIT"	"0.25"
"Syringe (Intrathecal)"	"SYRIT"	"1"
"Syringe (Intrathecal)"	"SYRIT"	"10"
"Syringe (Intrathecal)"	"SYRIT"	"2"
"Syringe (Intrathecal)"	"SYRIT"	"2.5"
"Syringe (Intrathecal)"	"SYRIT"	"20"
"Syringe (Intrathecal)"	"SYRIT"	"3"
"Syringe (Intrathecal)"	"SYRIT"	"5"
"Syringe (Intrathecal)"	"SYRIT"	"6"
"Syringe (Intrathecal)"	"SYRIT10"	"6"
"Syringe (Intraventricular)"	"SYRIVT"	"0.8"
"Syringe (Intraventricular)"	"SYRIVT"	"1"
"Syringe (Intraventricular)"	"SYRIVT"	"1.6"
"Syringe (Intraventricular)"	"SYRIVT"	"2"
"Syringe (Intraventricular)"	"SYRIVT"	"3"
"Syringe (Intraventricular)"	"SYRIVT"	"4"
"Syringe (LR)"	"LR5SYR"	"5"
"Syringe (NS)"	"NS60SYR"	"0.2"
"Syringe (NS)"	"NS60SYR"	"1"
"Syringe (NS)"	"NS60SYR"	"20"
"Syringe (NS)"	"NS60SYR"	"40"
"Syringe (NS)"	"NS60SYR"	"50"
"Syringe (NS)"	"NS60SYR"	"60"
"Syringe (NS)"	"SYRINGE60NS"	"120"
"Syringe (NS)"	"SYRINGE60NS"	"240"
"Syringe (NS)"	"SYRINGE60NS"	"25"
"Syringe (NS)"	"SYRINGE60NS"	"250"
"Syringe (NS)"	"SYRINGE60NS"	"4"
"Syringe (NS)"	"SYRINGE60NS"	"40"
"Syringe (NS)"	"SYRINGE60NS"	"50"
"Syringe (NS)"	"SYRINGE60NS"	"60"
"Syringe (NS)"	"SYRNS5ML"	"0.14"
"Syringe (NS)"	"SYRNS5ML"	"0.28"
"Syringe (NS)"	"SYRNS5ML"	"0.35"
"Syringe (NS)"	"SYRNS5ML"	"0.5"
"Syringe (NS)"	"SYRNS5ML"	"1"
"Syringe (NS)"	"SYRNS5ML"	"2"
"Syringe (NS)"	"SYRNS5ML"	"30"
"Syringe (NS)"	"SYRNS5ML"	"4"
"Syringe (NS)"	"SYRNS5ML"	"5"
"Syringe (NS)"	"SYRNS5ML"	"50"
"Syringe (NS)"	"SYRNS5ML"	"7"
"Syringe (NS)"	"SYRNS5ML"	"8"
"Syringe (Neonatal)  *D12.5W*"	"NEOSYRD12.5W"	"25"
"Syringe (Neonatal)  *D12.5W*"	"NEOSYRD12.5W"	"50"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"1"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"1.4"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"1.5"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"10"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"10.8"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"2"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"2.4"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"20"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"25"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"4"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"5"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"50"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"60"
"Syringe (Neonatal) *D10W*"	"NEOSYRD10W"	"8"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.03"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.25"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.28"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.3"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.45"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"0.75"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.0"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.1"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.12"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.125"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.25"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.3"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.375"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.58"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.6"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.625"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.7"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.75"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.8"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"1.875"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"10"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"11"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"12"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"13"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"14"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"15"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.25"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.40"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.6"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.7"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"2.875"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"20"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"24"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.1"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.12"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.125"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.3"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.6"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.75"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"3.8"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"30"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"35"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"4.25"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"4.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"4.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"45"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"5.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"5.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"5.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"50"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"6"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"6.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"7"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"7.2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"7.5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"7.75"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"8"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W"	"9"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"0"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"0.75"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"1"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"10"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"12"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"2"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"2.4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"3"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"4"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"5"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"50"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"6"
"Syringe (Neonatal) *D5W*"	"NEOSYRD5W50"	"7"
"Syringe (Neonatal) *D7.5W*"	"NEOSYRD7.5W"	"50"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.04"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.06"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.1"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.12"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.125"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.13"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.14"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.16"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.18"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.19"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.2"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.22"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.23"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.24"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.26"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.28"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.3"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.32"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.34"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.35"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.36"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.38"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.4"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.42"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.43"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.44"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.46"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.48"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.5"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.52"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.54"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.56"
"Syringe (Neonatal) *NS*"	"NEOSYRNS"	"0.58"
